20,373.583,7.47495,146.628,7.06784,140.465,20,397.378,6.21652,123.325,4.44662,87.437,2.17842,40.8023,4.12005,81.9551,3.43852,67.202,3.14406,62.5223,3.56748,70.8712,2.29594,44.4652,3.98072,79.1918,2.1088,39.4071,6.0711,120.624,
5.28576,103.769,6.24958,121.904,3.20838,61.2176,5.09909,101.3,5.2662,99.2794,20,392.006,5.10336,101.467,20,391.233,4.83824,94.764,3.14448,61.3197,5.22872,103.861,3.3144,65.8562,2.27522,42.6862,3.21737,62.7958,20,373.58,
5.29511,102.698,3.46739,67.8105,3.03124,58.8607,20,373.575,18.3732,358.004,10.2353,200.89,5.5958,110.237,2.14564,40.0995,20,395.537,8.3182,164.025,3.40906,67.7086,3.35979,64.2299,4.43663,87.0614,3.16223,62.8338,4.22031,83.8429,
3.13733,62.3231,5.02328,99.9724,20,396.68,3.62569,72.0316,6.34778,126.074,3.27799,62.5202,7.32054,144.406,3.55762,70.663,5.2007,103.523,6.32753,125.774,2.55062,50.6545,4.28904,85.1758,6.36307,126.776,6.38511,125.866,4.12538,80.963,
5.09945,97.4188,4.01572,76.41,5.25191,103.15,3.2609,64.7774,20,397.306,4.22251,83.9032,3.15661,60.2619,7.86687,155.047,2.30278,45.7311,8.01357,159.212,2.24526,44.6061,3.26065,63.6612,5.27855,102.835,4.0194,78.3011,20,373.927,
2.34516,45.0616,4.22132,83.9557,4.20977,83.6663,3.60815,70.4488,2.13945,42.4987,2.14685,42.6349,6.38434,125.955,4.17602,81.7878,3.03739,60.3338,2.11411,39.5473,7.52151,148.302,2.1922,43.5368,2.28754,45.1194,4.65707,91.3659,6.65235,132.204,
5.5215,108.759,3.25165,64.6511,20,373.588,3.18361,59.5121,3.55854,68.1572,6.324,125.648,3.1472,62.6041,7.22074,142.267,2.34466,45.1446,6.12028,120.766,4.36282,86.7527,3.33687,63.7619,5.60274,110.671,4.93627,95.4773,4.23127,84.0392,
4.74118,91.6832,20,373.579,20,376.018,6.13934,120.493,2.27126,42.4359,4.2334,83.0024,5.13202,99.6749,2.13905,39.9823,4.3592,86.6028,4.15662,80.054,2.65831,51.7873,20,390.187,6.22594,121.444,20,373.576,3.06749,58.4434,
5.41117,107.634,4.10911,81.7163,6.06511,118.436,6.56446,130.434,4.65507,91.5694,2.41479,45.2139,3.03077,60.2194,5.28854,102.824,2.20965,42.594,3.19356,63.455,3.12109,61.9887,2.27975,45.2775,3.0561,58.2001,4.01138,79.6928,4.05652,78.1173,
6.20934,123.34,3.34677,65.1776,11.0836,219.553,8.32532,164.889,9.99977,197.793,3.00136,56.8787,2.43465,48.3252,6.53216,129.743,5.53305,109.969,2.14565,40.147,9.1493,181.915,6.2819,120.143,8.03926,159.766,3.59761,71.4623,2.29412,43.1015,
