0.0096751,0.0191698,0.0077551,0.0153958,0.0017951,0.00368086,0.0058951,0.0117398,0.0027951,0.00564646,0.0015751,0.00324843,0.0078351,0.0155531,0.0095951,0.0190125,0.0029351,0.00592164,0.0096551,0.0191305,0.000795101,0.00171526,0.0027151,0.00548921,0.0049751,0.00993147,0.0076351,0.0151822,0.0097951,0.0194279,0.0066951,0.0133123,0.0087751,0.0174007,0.0028151,0.00568577,0.0016751,0.00344499,0.0090751,0.0179904,0.0067951,0.0135089,0.0017751,0.00364155,0.0056551,0.0112681,0.0085951,0.0170469,0.0030351,0.0061182,0.0045951,0.00918454,0.00106925,0.00225413,0.0097551,0.019327,0.0020151,0.00411329,0.00074925,0.00162514,
1.11535,3.29079,1.03538,3.05624,1.11239,3.28303,1.05817,3.12191,1.07319,3.16728,1.05259,3.10483,1.11068,3.27744,2.05819,6.38467,1.07157,3.16368,1.08366,3.19679,1.0939,3.22697,1.07997,3.18531,1.07368,3.16705,1.13037,3.3355,1.02976,3.03854,1.05515,3.11341,1.10138,3.24862,1.08389,3.19689,1.11462,3.2872,1.1293,3.33334,1.05406,3.10918,1.06126,3.1304,1.05723,3.11942,1.13149,3.33894,1.0541,3.10985,1.03868,3.06427,1.07796,3.18264,1.09549,3.23137,1.07377,3.17012,1.05254,3.10683,
2.13186,8.38684,3.19305,12.9378,3.15231,12.8089,2.15575,8.482,2.08568,8.20704,2.04597,8.05086,2.12833,8.37404,2.15592,8.48166,2.12682,8.36982,2.13559,8.40086,2.25116,8.8583,2.11217,8.30924,2.18727,8.60607,3.20055,12.9691,2.09157,8.22806,2.154,8.47425,3.09532,12.577,2.13595,8.40277,2.12758,8.36966,3.12698,12.677,2.08634,8.2103,2.14281,8.42979,2.11607,8.3246,2.14027,8.41884,2.13334,8.39271,3.20404,13.01,2.13571,8.40335,2.10731,8.28757,2.09011,8.22252,3.04865,12.3719,
2.21153,10.8798,2.14578,10.5577,2.23545,11.0026,2.24884,11.058,2.16402,10.645,3.14237,15.9185,2.18472,10.7452,2.15123,10.5838,3.18723,16.1516,2.06396,10.1533,4.25136,21.8112,2.2554,11.0918,2.07264,10.1986,2.20076,10.828,2.24018,11.0168,2.31336,11.3753,2.22381,10.9378,2.14151,10.5335,2.24703,11.0507,2.19907,10.8193,3.07574,15.5754,2.16661,10.6579,2.12622,10.4592,3.21066,16.267,2.17001,10.6747,2.25334,11.0846,2.10241,10.3408,3.23391,16.3637,2.18063,10.7324,2.19847,10.812,
3.13523,19.0213,5.18946,32.2196,3.41363,20.6596,2.29231,13.5366,3.14167,19.0689,2.20419,13.0139,2.29579,13.5599,2.27497,13.4356,3.21294,19.4748,2.13209,12.5858,2.11306,12.4737,2.20199,13.0039,2.23225,13.1803,2.22225,13.1267,5.31035,32.9247,2.38781,14.1014,2.27912,13.4539,2.19625,12.9613,2.33151,13.7682,2.23817,13.2178,5.1468,31.9548,2.22849,13.1598,4.29554,26.3946,3.20802,19.48,3.25788,19.7574,2.1534,12.7146,3.35149,20.3019,3.16446,19.1919,5.14588,31.9615,2.16233,12.7718,
3.29812,23.3207,2.26398,15.5971,2.42643,16.7201,5.37993,38.8396,3.3622,23.7467,2.35374,16.2135,4.35237,31.1229,2.30615,15.8922,2.26569,15.6149,3.39603,23.3878,2.31973,15.9867,4.20536,30.1865,2.26069,15.5785,4.46061,31.929,3.33169,23.5555,3.47013,24.4852,2.28699,15.7559,2.33808,16.0984,3.34888,23.648,5.29667,38.2705,2.3231,16.0055,2.29556,15.8147,2.16108,14.8831,2.38531,16.4347,2.43938,16.8091,2.41864,16.6625,4.2348,30.3732,2.43002,16.7371,3.27751,23.1448,2.27401,15.6682,
3.47827,28.0649,3.45681,27.8748,3.50326,28.2451,2.36209,18.5985,6.40855,52.5673,2.45038,19.2971,2.4541,19.3189,2.43461,19.1729,2.17716,17.1564,2.46651,19.4249,4.43593,36.2246,3.41788,27.5641,3.22998,26.0855,2.41078,18.9916,2.36514,18.64,2.52947,19.9099,2.42656,19.1149,2.35726,18.5648,2.4229,19.0937,2.3869,18.8,2.418,19.0343,2.43296,19.1612,4.415,36.0668,2.39494,18.8611,2.38285,18.7637,5.43502,44.7235,3.30143,26.6373,3.38094,27.2605,2.49521,19.6531,4.38381,35.7957,
2.54837,22.5824,6.52619,60.7012,3.43366,31.1485,4.27721,39.3078,4.48727,41.1782,2.54544,22.5593,2.31051,20.472,2.26612,20.0777,3.26125,28.8789,2.46822,21.8646,2.41138,21.374,3.5736,32.3026,5.46308,50.5404,2.37864,21.0823,2.7022,23.9446,3.37717,30.6285,2.56502,22.7268,3.42787,31.0367,5.39692,49.9734,2.34489,20.7724,3.45705,31.3373,4.32689,39.7537,3.58621,32.5091,4.48546,41.1711,2.46176,21.8117,3.39527,30.7295,3.49705,31.6925,4.44418,40.7874,2.55615,22.6531,2.29761,20.3705,
0.0057951,0.0115433,0.0097151,0.0192484,0.0046351,0.00926316,0.0016951,0.0034843,0.0047751,0.00953835,0.0085951,0.0170469,0.0099151,0.0196638,0.0027751,0.00560715,0.0099151,0.0196415,0.0026751,0.00541059,0.0066751,0.013273,0.0029751,0.00602249,0.0048151,0.00961697,0.0077151,0.0153394,0.0097951,0.0194057,0.0037751,0.00757275,0.0058151,0.0115826,0.0066151,0.0131551,0.0037751,0.00757275,0.0076351,0.01516,0.0046551,0.00930248,0.0088951,0.0176366,0.0049351,0.00985284,0.0076551,0.0151993,0.0059951,0.0119364,0.0076351,0.01516,0.0077751,0.0154351,0.00086925,0.00186101,0.0070351,0.0139806,0.0066151,0.0131551,
2.12316,6.57512,1.11133,3.27878,1.07733,3.17767,1.03819,3.06452,1.09587,3.23293,1.06791,3.15044,1.04093,3.0716,1.01578,2.9981,1.08234,3.19313,1.04202,3.07473,2.02607,6.28959,1.04828,3.09269,1.08155,3.19126,2.04972,6.35923,1.09591,3.23405,1.02982,3.03955,1.09846,3.24171,1.10119,3.24802,1.03219,3.04525,1.08511,3.20302,1.04403,3.07959,2.02513,6.28746,1.07942,3.18369,1.0244,3.02257,1.0542,3.10922,1.06629,3.14671,1.03985,3.06901,1.04025,3.06962,1.13032,3.33492,1.1114,3.27927,
