3.24969,4.03522,4.68725,5.92295,6.93335,7.83342,8.65831,9.26767,10.0006,10.6882,
2.85344,3.16275,4.39074,5.61087,6.56838,7.41583,8.32986,9.1051,9.84805,10.5422,
5.10837,4.43111,4.62654,5.89421,6.85587,7.80843,8.5963,9.4406,10.095,10.8521,
5.24767,6.07067,6.96419,7.36748,7.62267,8.59004,9.58051,10.3105,11.0811,11.7125,
1.4688,2.62259,3.58748,4.55142,5.15554,5.78869,6.23591,6.67288,7.15287,7.54164,
4.05382,3.99454,4.50626,5.62537,6.25049,6.84029,7.36034,7.90082,8.3549,8.75756,
2.56567,3.16908,4.26429,5.18565,6.02059,6.46332,6.96551,6.48594,6.12755,5.94147,
4.06574,3.35986,4.33877,5.41335,6.15705,6.78045,7.20422,7.64705,8.06555,8.52657,
1.7008,2.95775,4.08556,5.00477,5.77615,6.55065,7.25045,7.80602,8.10711,8.37969,
1.45791,2.55815,3.53006,4.33754,5.09815,5.7087,6.37626,6.82909,7.30547,7.55575,
3.26281,3.16583,4.25452,5.29757,6.10194,6.71571,7.35676,7.79159,8.24206,8.67977,
3.27497,4.00491,4.70106,5.74853,6.49144,7.20582,8.01741,8.51166,8.86328,9.2756,
3.19402,3.79247,4.31205,5.21063,6.00916,6.59378,7.19563,7.60089,7.97168,8.40897,
3.5157,3.65617,4.47129,5.56251,6.46857,6.8904,7.446,7.88449,8.38617,8.83168,
2.32191,3.11895,4.26638,5.21004,5.99113,6.71661,7.34501,7.93153,8.35791,8.81217,
5.2303,4.31135,4.57716,5.63376,6.41595,7.0507,7.49572,8.01081,8.41153,8.81598,
1.56866,2.67001,3.62688,4.4208,5.15323,5.73857,6.30818,6.73643,7.22438,7.68367,
1.93722,3.00482,4.05013,4.90353,5.70129,6.37497,6.94337,7.49398,7.82631,8.19908,
2.57001,3.08998,4.24549,5.15674,6.00028,6.68354,7.30201,7.76568,8.02769,8.51805,
1.25955,2.21592,3.04849,3.81825,4.44274,4.93353,5.48966,5.91324,6.32508,6.65631,
1.59823,2.76455,3.7332,4.61076,5.26389,5.88865,6.48923,6.88191,7.35265,7.79839,
1.87082,2.93867,4.02449,4.8914,5.71763,6.35515,7.0237,7.52309,7.85433,8.33005,
4.57869,3.74526,4.45199,5.44035,6.17034,6.58736,7.0941,7.71976,8.22633,8.64816,
2.9185,3.03423,4.16681,5.15719,5.93767,6.69648,7.31407,7.86823,8.22738,8.51234,
2.11218,3.13152,4.17153,5.26794,6.02338,6.65209,7.15585,7.64254,7.99645,8.29597,
4.12903,3.16887,4.26516,5.23975,5.91911,6.49339,7.05957,7.45613,7.9647,8.3066,
2.06027,3.00643,4.07111,5.0465,5.63139,6.29612,6.79086,7.25526,7.79447,8.30869,
1.75352,2.96155,3.91006,4.82061,5.59505,6.17467,6.8219,7.365,7.85102,8.24295,
2.23382,3.09746,4.17195,5.06505,5.80087,6.35278,6.80504,7.33278,7.82073,8.21054,
3.4878,4.7038,4.43519,5.41019,6.02445,6.74023,7.29214,7.82667,8.27008,8.5886,
1.47717,2.69394,3.68221,4.55354,5.2982,5.92008,6.53225,6.99378,7.41136,7.7932,
1.66968,2.89605,3.85667,4.733,5.45067,6.12727,6.64688,6.93345,7.34356,7.77962,
2.26967,2.98435,4.08412,5.09978,5.77838,6.42168,6.97506,7.3409,7.85526,8.26478,
3.48891,3.82345,4.36493,5.39255,6.05757,6.5338,5.90445,5.38198,5.18919,4.8184,
1.58139,2.7295,3.69543,4.48203,5.15184,5.65568,6.26039,6.56873,6.71052,7.0727,
5.37774,4.70025,4.45249,5.37392,5.99381,6.50609,6.85522,7.19113,7.57787,7.93929,
2.10425,3.00148,3.91915,4.85872,5.55931,5.03275,4.25471,4.10596,3.62084,3.49206,
1.62822,2.75943,3.59462,4.41432,5.03113,5.54428,6.06018,6.50075,6.84207,7.1539,
2.68624,3.18552,4.17404,5.10554,5.59764,6.07713,6.43676,6.79891,7.15944,6.90946,
1.77711,2.88782,3.817,4.68457,5.11165,5.69683,6.29156,6.59636,6.96634,7.32076,
3.57926,3.14685,4.17408,5.12033,5.86159,5.3647,5.03524,4.60393,4.34626,4.40477,
1.66999,2.78633,3.70351,4.64339,5.1859,5.72622,6.25475,6.70334,7.12095,7.50962,
1.55273,2.67142,3.49696,4.33494,4.97131,5.48364,6.01335,6.37801,6.67683,7.07676,
1.59274,2.72577,3.67812,4.50938,5.2328,5.63575,5.98594,6.30807,6.70555,7.01259,
1.74494,2.91099,3.67051,4.43111,5.08995,5.59023,6.01717,6.43379,6.8156,7.22645,
3.09911,2.96389,3.8393,4.62854,5.19315,5.77118,6.38802,6.86151,7.2341,7.59495,
2.52187,3.11312,4.0871,4.91789,5.66451,6.258,6.72959,7.16615,7.48567,7.77736,
3.00095,2.96347,4.02,5.00193,5.65375,6.33721,6.97649,7.50782,7.75539,8.11929,
1.76714,2.95264,3.90011,4.75327,5.36684,5.92897,6.36713,6.83209,7.1807,7.51763,
3.50835,3.07074,3.9941,4.84361,5.59947,6.15405,6.69418,7.11981,7.40732,7.74925,
2.46057,3.0859,4.20448,5.10062,5.79015,6.34797,6.94105,7.30688,7.70778,8.01891,
1.19345,2.10088,2.82864,3.55421,4.17006,4.69359,5.18464,5.61571,5.926,6.24174,
2.13218,3.05225,4.04878,4.8743,5.50142,6.0437,6.50537,6.89111,7.11053,7.44978,
1.98352,2.96628,3.99439,4.89688,5.41835,5.96817,6.47592,6.83416,7.19424,7.59692,
2.05888,2.99099,3.94522,4.75358,5.33582,5.92244,6.46534,6.88815,7.20143,7.61767,
3.15244,3.11717,4.09294,4.82938,5.47578,6.08907,6.48679,6.87182,7.14962,7.56936,
2.14018,2.90266,3.81002,4.56925,5.15205,5.67164,6.16296,6.3944,6.79737,7.16243,
2.96472,3.13994,4.04845,4.92005,5.47789,6.06028,6.43328,6.80389,7.17831,7.44783,
1.47114,2.53241,3.39125,4.19074,4.69137,5.10988,5.54519,5.93645,6.29156,6.71533,
1.6104,2.68426,3.59263,4.35983,5.04159,5.52722,6.01887,6.40209,6.71347,6.98168,
1.42251,2.47392,3.39105,4.13481,4.72097,5.32298,5.8104,6.17577,6.46482,6.79349,
1.8106,2.95205,3.98873,4.91097,5.49939,6.07199,6.58888,6.82648,7.18313,7.49501,
1.57179,2.70755,3.61759,4.4174,4.98025,5.36978,5.97624,6.3921,6.68507,6.95908,
3.6062,3.18845,4.19874,5.02994,5.68699,6.26142,6.79591,7.3323,7.72405,8.08864,
2.76535,3.12339,4.06841,4.93784,5.53455,5.84507,6.25468,6.66953,6.94993,7.18857,
1.88306,2.9391,3.85647,4.60727,5.30408,5.67292,6.13669,6.57483,6.91573,7.18508,
1.9024,2.92396,3.85148,4.6697,5.19472,5.4935,5.90138,6.21598,6.53107,6.84623,
1.77399,2.82631,3.72663,4.5993,5.24165,5.67633,6.17113,6.53717,6.97765,7.25937,
2.34151,2.97323,3.90904,4.6417,5.16136,5.61945,6.15999,6.5337,6.7924,7.07454,
1.38416,2.3853,3.16488,3.86127,4.42469,4.86689,4.8092,5.17408,5.51366,5.81321,
1.85645,2.88422,3.8099,4.48598,5.13235,5.57457,6.03263,6.41862,6.68472,6.91528,
2.41595,3.09347,4.08578,4.89809,5.54635,6.0179,6.31989,6.58192,6.91294,7.20928,
2.30712,3.02829,3.9818,4.79946,5.29032,5.73912,6.05954,6.31087,6.64617,6.93516,
4.16514,3.32122,4.25423,5.03138,5.60736,6.19485,6.57362,7.00122,7.32839,7.65761,
1.6365,2.73452,3.66692,4.49395,5.12239,5.62176,5.97751,6.26745,6.6202,6.86393,
1.76329,2.79834,3.75007,4.53632,5.23169,5.59973,6.06863,6.48235,6.74369,7.02511,
1.62544,2.7152,3.65848,4.40932,4.95554,5.45242,5.94722,6.3091,6.65164,6.97986,
1.75697,2.88027,3.71594,4.40723,5.02985,5.53622,5.99416,6.38074,6.63117,6.98671,
2.94632,3.63105,4.25483,5.06992,5.70224,6.3066,6.72694,7.14428,7.45233,7.775,
1.77144,2.79483,3.65951,4.48084,5.03568,5.4691,5.81672,6.21351,6.50099,6.77289,
2.51957,3.04411,3.92428,4.65997,5.20779,5.75133,6.22796,6.51102,6.89275,7.13339,
2.33249,3.05694,3.98927,4.61488,5.18152,5.57665,6.05171,6.45625,6.7527,6.98666,
2.86379,2.83604,3.80376,4.45964,5.16456,5.61619,6.07714,6.46199,6.68321,6.93871,
2.37897,2.95236,3.80827,4.55781,5.11984,5.64601,6.20314,6.45463,6.82451,7.1744,
2.90984,3.13035,4.17846,5.01089,5.51948,5.92354,6.37006,6.66586,6.91756,7.19149,
1.72782,2.78999,3.68114,4.30987,4.83612,5.10379,5.59094,5.92406,6.25252,6.68117,
2.13573,2.91499,3.79574,4.37626,4.94448,5.44318,5.8423,6.00778,6.37547,6.59212,
1.84133,2.9822,3.82825,4.57387,5.20421,5.76974,6.30782,6.74253,7.12699,7.35047,
2.24416,3.00687,3.96632,4.76379,5.35362,5.95195,6.38299,6.76827,7.11287,7.33882,
3.0035,3.41646,4.27163,5.04147,5.72608,6.22313,6.55638,6.88673,7.23342,7.54131,
2.50712,3.06909,3.96073,4.71039,5.24438,5.81161,6.22437,6.6738,6.9197,7.17486,
1.21659,2.12831,2.90135,3.57212,4.07692,4.51137,4.97541,5.35873,5.70747,6.03288,
1.47722,2.48487,3.21053,3.91943,4.50735,4.96828,5.38685,5.72401,5.97873,6.39588,
4.06499,3.8612,4.35734,5.19089,5.80922,6.32458,6.78633,7.19831,7.34808,7.39192,
1.41212,2.43755,3.21023,3.91088,4.48843,4.92481,5.3229,5.71378,6.03735,6.32736,
2.19074,2.88471,3.68768,4.38332,4.95785,5.37022,5.82692,6.13707,6.44762,6.74567,
2.28255,3.13144,4.12582,4.84597,5.39178,5.8997,6.17846,6.47895,6.69369,6.95526,
3.2251,3.16349,3.9981,4.83725,5.28607,5.68002,6.18104,6.58454,6.92847,7.25365,
1.61524,2.73995,3.52725,4.29757,4.82427,5.32865,5.65146,5.97211,6.2347,6.57241,
1.43785,2.45041,3.21899,3.92413,4.48824,5.01215,5.40762,5.67032,6.0242,6.19292,
3.33131,3.44449,4.43762,5.08324,5.56866,5.99354,6.31772,6.5284,6.84236,7.11738,
2.5218,3.05191,4.00853,4.74698,5.26659,5.7055,6.19902,6.52456,6.86834,7.10952,
2.32309,2.95384,3.81676,4.55877,5.04408,5.47513,5.71798,6.05518,6.33095,6.68437,
2.86584,3.02228,3.94828,4.66143,5.24818,5.75851,6.2254,6.54792,6.75467,7.13025,
1.60519,2.62287,3.4282,4.12643,4.71457,5.19491,5.62274,5.88319,6.08567,6.3435,
2.78447,3.70579,4.1307,4.90227,5.31429,5.8351,6.18581,6.54608,6.83572,7.0374,
2.4382,3.11073,3.87437,4.69191,5.09312,5.43194,5.89265,6.24648,6.45292,6.65519,
2.58585,3.01323,3.9879,4.79341,5.42568,6.02957,6.42391,6.86444,7.23617,7.55664,
3.38479,4.24415,4.4161,5.17439,5.81866,6.22262,6.35578,6.77549,7.13004,7.35399,
3.13226,3.5856,4.15568,4.99366,5.50339,5.95999,6.45576,6.76557,6.92967,7.23309,
1.38034,2.3403,3.10366,3.85568,4.44124,4.93675,5.33549,5.65247,5.98562,6.20459,
1.6574,2.79511,3.61388,4.24136,4.79496,5.18914,5.65162,6.02197,6.27601,6.57059,
1.60113,2.724,3.5601,4.31836,4.98916,5.42997,5.89524,6.22852,6.32279,6.63501,
2.05406,2.76432,3.63149,4.37641,4.94323,5.3929,5.85342,6.17496,6.51434,6.90219,
1.61016,2.78453,3.55034,4.30236,4.8314,5.26329,5.69068,6.02482,6.19246,6.35596,
2.43951,2.95824,3.85838,4.5794,5.12178,5.58247,6.03939,6.31798,6.58623,6.85312,
2.68118,3.13944,4.05855,4.90806,5.37354,5.77549,6.20515,6.42851,6.68839,6.87223,
3.03541,3.2206,4.16532,4.86626,5.34922,5.69472,6.06173,6.34887,6.62702,6.72948,
2.1651,2.9878,3.93949,4.71208,5.18263,5.66688,6.14565,6.55521,6.8897,7.08083,
2.21485,2.99487,3.95549,4.6233,5.0955,5.48111,5.8459,6.1362,6.34449,6.63868,
2.32961,3.07396,3.99544,4.84997,5.41393,5.92314,6.25073,6.6929,7.04927,7.20887,
1.83677,2.8161,3.75073,4.55559,5.20729,5.70952,6.18449,6.53575,6.76583,7.00534,
1.50298,2.58363,3.46215,4.19174,4.78268,5.219,5.60047,5.91009,6.22656,6.51739,
2.43413,2.99296,3.91375,4.53332,5.05006,5.47845,5.91456,6.20477,6.47195,6.79695,
3.20774,3.15427,4.13478,4.86095,5.46789,5.93027,6.37192,6.66327,6.82072,7.00415,
1.84721,2.87583,3.85095,4.56073,5.07777,5.51722,5.93009,6.2955,6.49707,6.72277,
1.6015,2.6749,3.49029,4.25733,4.70425,5.11196,5.38396,5.72434,5.97287,6.31956,
3.24073,3.01033,3.86913,4.59389,5.11138,5.55597,6.01269,6.39393,6.66041,6.95568,
3.15857,3.07325,4.0006,4.56348,4.99546,5.43397,5.9248,6.16558,6.39897,6.69056,
1.69061,2.80191,3.68517,4.30193,4.91939,5.3933,5.73004,6.03565,6.33811,6.59274,
1.34486,2.31707,3.12547,3.83543,4.4023,4.75737,5.17589,5.47478,5.76116,5.98815,
2.38624,3.01056,3.89328,4.64942,5.26092,5.68186,6.06121,6.44934,6.76313,7.06046,
2.107,2.90365,3.72199,4.4263,4.92921,5.3925,5.78329,6.10036,6.36899,6.6634,
4.16843,3.9236,4.24681,4.92418,5.57906,6.00249,6.49015,6.8783,7.14181,7.43037,
1.23005,2.13283,2.91114,3.56146,4.00104,4.4901,4.89314,5.23824,5.40735,5.7969,
3.80356,3.16635,4.07921,4.88742,5.45662,5.86923,6.34636,6.64767,6.97548,7.20684,
2.16344,2.87002,3.59094,4.30203,4.80254,5.26568,5.67026,6.01457,6.30897,6.64656,
0.816158,1.46978,2.02807,2.55222,3.00976,3.39017,3.73361,4.05509,4.38296,4.64443,
5.12541,3.90177,4.23838,4.99568,5.70332,6.08205,6.53967,6.89413,7.21875,7.52696,
3.78735,3.7072,4.27823,4.93384,5.5006,5.94377,6.37452,6.62024,6.80712,7.01373,
4.90091,3.97314,4.41639,5.24298,5.74472,6.16135,6.57011,6.79483,6.98979,7.16581,
1.51605,2.52929,3.3794,4.12406,4.63913,5.09294,5.59856,5.87636,6.15079,6.38458,
1.61711,2.56745,3.40594,4.13257,4.70673,5.19583,5.64287,6.04895,6.35159,6.67568,
2.65898,2.93737,3.81735,4.62798,5.27413,5.7315,6.10502,6.36951,6.62489,6.82433,
1.57411,2.66301,3.52644,4.29487,4.82238,5.30575,5.76964,6.05964,6.27094,6.54095,
1.56435,2.6025,3.39078,4.05193,4.67772,5.121,5.46759,5.77382,6.01841,6.25773,
1.58623,2.63605,3.46497,4.21068,4.77274,5.23312,5.67238,5.89271,6.17769,6.44161,
2.97958,2.99191,3.93982,4.6816,5.17589,5.61072,6.0342,6.3853,6.62925,6.81038,
2.25791,3.0331,3.83313,4.67914,5.28224,5.66887,5.98745,6.30236,6.56613,6.84083,
2.0144,2.88509,3.60775,4.22635,4.84946,5.39859,5.83725,6.12315,6.36199,6.54295,
4.68008,4.87733,4.99089,5.55138,6.08657,6.4381,6.89389,7.1736,7.32545,7.63415,
1.5951,2.7429,3.46289,4.12161,4.63358,5.11156,5.45997,5.78235,6.04018,6.29679,
3.14902,3.07824,3.87068,4.55238,5.1921,5.70897,6.12904,6.50995,6.70177,6.84112,
2.38869,3.24942,3.98942,4.7026,5.32335,5.75703,5.90175,6.23636,6.45292,6.71407,
4.08815,3.83004,4.39166,5.21208,5.62492,5.99805,6.31186,6.62109,6.91722,7.0778,
1.49734,2.54895,3.37951,4.02039,4.62469,4.96321,5.42054,5.77822,6.04119,6.24622,
2.38133,3.42807,4.05475,4.85187,5.36903,5.67292,6.0759,6.41275,6.73391,6.98174,
1.79412,2.79574,3.62728,4.30438,4.84664,5.35731,5.7943,6.09563,6.33583,6.62626,
2.964,2.79629,3.62879,4.37177,5.02697,5.48315,5.88589,6.22829,6.46585,6.74696,
1.0039,1.79871,2.48942,3.05774,3.56551,3.96078,4.31972,4.66173,4.95853,5.27826,
4.37425,4.12299,4.37453,5.26745,5.7833,6.25643,6.76539,6.95241,7.12608,7.33788,
1.52676,2.59236,3.49445,4.21018,4.68203,4.99995,5.41072,5.7263,5.99252,6.28209,
1.43659,2.41973,3.13707,3.81779,4.33834,4.73011,5.17761,5.38757,5.69213,6.03166,
3.88813,3.017,3.8649,4.5806,5.09846,5.57271,5.93413,6.17253,5.28741,5.0935,
1.35067,2.33933,3.01015,3.67471,4.10507,4.56916,5.02978,5.38777,5.75767,6.08891,
2.54616,3.09516,4.00692,4.79144,5.24874,5.71021,6.0953,6.40409,6.68375,6.86836,
1.71803,2.84834,3.6893,4.37752,4.92475,5.21659,5.59255,5.95728,6.19082,6.43303,
1.54223,2.53189,3.40447,4.11377,4.60987,5.1085,5.47455,5.78019,6.05898,6.36008,
2.70896,3.07405,4.0184,4.77171,5.29752,5.66213,6.16276,6.3786,6.77847,7.0122,
3.74426,3.58221,4.2391,5.00571,5.52025,5.91977,6.3153,6.55056,6.8243,6.99551,
2.24698,2.86656,3.59632,4.28954,4.80797,5.22513,5.61677,5.9209,6.15305,6.38763,
3.09242,3.63389,4.23527,5.04921,5.61882,6.01957,6.45933,6.64189,6.79332,7.03988,
1.82962,2.85692,3.71579,4.42613,4.90177,5.33357,5.72627,6.08004,6.25406,6.58449,
1.62808,2.74031,3.53473,4.1768,4.68248,5.1952,5.64753,6.01881,6.269,6.50056,
1.42028,2.34829,3.09186,3.74158,4.20157,4.58629,4.9348,5.2935,5.57071,5.85177,
2.22798,3.0205,3.76719,4.51765,5.05571,5.43667,5.77255,6.13691,6.40536,6.63443,
3.34643,3.44646,4.23805,4.90985,5.30217,5.72285,6.06324,6.39053,6.59786,6.83108,
2.46852,2.8587,3.81732,4.67253,5.01655,5.43085,5.81969,6.11259,6.36066,6.5515,
1.38481,2.35427,3.14208,3.77622,4.26713,4.72914,5.12146,5.44886,5.77809,6.09516,
3.22317,3.25819,4.09026,4.89695,5.40349,5.79401,6.0703,6.35814,6.57587,6.7365,
1.47885,2.53043,3.31547,3.88781,4.41288,4.8357,5.23166,5.53576,5.72272,6.00253,
1.58501,2.67149,3.46343,4.16568,4.70534,5.07875,5.51003,5.72023,6.00773,6.19318,
3.84457,4.11776,4.35158,5.03578,5.57006,5.99671,6.45394,6.77764,7.06851,7.30987,
3.30893,3.50742,4.28912,4.98208,5.517,5.97074,6.28633,6.66628,6.82766,7.08079,
