3.34458,63.9403,2.20641,41.3127,3.67037,70.373,2.34207,43.7637,15.7145,294.228,2.16828,40.5198,2.19406,41.0106,5.57025,107.783,3.12799,58.4603,3.145,58.7741,4.27125,82.2144,3.27635,61.2277,5.01827,95.9502,2.11731,39.5946,2.20247,41.1787,
4.16458,79.0336,20,373.586,2.26867,42.417,2.24019,41.8633,4.22647,80.2094,3.15408,60.1914,2.27304,42.479,4.18373,79.2681,3.33693,63.0969,3.7843,71.3005,4.55988,88.0828,2.33304,43.6142,4.22402,80.0309,2.40055,44.8963,4.59674,88.6282,
2.20415,41.1995,3.16488,60.3724,5.14676,96.7577,4.33318,83.3933,3.36012,62.8076,3.11815,59.5579,2.43083,45.4489,2.0755,38.791,2.21111,41.3177,2.20753,41.2455,3.27119,61.1181,2.29289,42.8802,3.15785,58.9977,4.277,82.3673,20,373.582,
2.2268,41.6173,2.1018,39.2837,2.0494,38.3293,3.16596,60.3668,3.21193,61.3047,3.05945,58.0152,4.07762,76.2368,3.11533,59.3828,2.22065,41.5282,4.19293,80.7433,2.31385,43.2899,2.18522,40.9164,2.37114,44.331,2.20328,41.1838,2.16286,40.4251,
4.26939,80.8833,2.32161,43.3926,4.16145,78.935,4.0729,78.4199,2.25709,42.1771,3.58226,68.7325,3.12855,59.6736,2.33949,43.8753,2.13325,39.8615,2.2408,41.8725,2.11338,39.4926,2.13323,39.865,2.25682,42.187,2.58875,48.7966,2.23105,41.6943,
3.21228,60.0215,2.16551,40.4887,2.10765,39.4039,4.08463,76.7685,2.11214,39.4858,8.2609,154.344,2.20799,41.2858,2.21548,41.4293,2.14571,40.1109,5.10463,97.8487,20,373.593,3.24585,61.9306,2.2159,41.4783,5.18308,99.2127,3.22332,61.3752,
3.30489,61.7804,4.26901,80.9366,2.3379,43.7757,2.35372,44.0113,20,373.578,2.14979,40.1788,2.2109,41.3237,2.12714,39.7426,5.14948,97.3139,2.49511,46.8165,3.09321,59.0316,2.83711,53.7194,3.31383,63.1088,3.18321,59.4771,3.2245,61.4505,
2.31132,43.2097,2.18357,40.809,2.10457,39.3243,2.1405,40.0042,2.15348,40.2536,7.45778,141.009,4.16873,80.2539,3.11073,58.1489,3.60307,68.7637,3.02474,56.5283,8.20805,155.342,5.18199,99.9681,2.19671,41.0678,4.07293,78.4571,3.22983,61.5315,
3.16631,59.1623,3.18861,60.3198,3.0726,57.4295,2.12213,39.6582,3.31777,63.2769,3.02511,56.5182,2.29025,42.9207,4.69116,88.241,3.24981,60.7383,3.25165,60.759,3.53679,66.1444,2.26993,42.4339,2.14905,40.1736,3.19898,59.7733,2.11922,39.6198,
4.18031,79.1575,2.15747,40.3174,3.12118,58.3497,2.22022,41.5102,2.25343,42.1197,3.50706,66.7517,4.05663,77.9071,2.15642,40.3128,2.10335,39.3186,4.14312,78.7159,3.10427,58.011,3.23897,61.7862,3.28244,62.5423,4.01305,74.9683,5.05092,94.5098,
2.42714,45.5557,4.26212,79.6326,2.25494,42.1364,3.2299,61.5759,4.23465,80.3211,2.23108,41.7623,4.61623,89.285,20,373.584,6.44994,120.539,5.26543,99.6549,7.17551,135.235,2.19405,41.0219,5.06619,94.6634,5.15778,97.5661,20,373.581,
20,373.579,2.22874,41.6622,4.14933,78.7097,2.3361,43.9063,4.42608,84.0638,3.18032,60.4988,2.37174,44.3389,2.3541,44.1079,2.33197,43.6628,2.3515,44.0549,2.32587,43.4839,4.38809,81.9914,2.3174,43.3407,4.20897,79.8397,4.23813,81.5274,
2.32049,43.5613,2.15994,40.3854,5.40686,102.653,3.1269,59.6249,2.33865,43.7122,3.10964,59.3174,3.3786,63.1252,4.0464,77.8148,2.43084,45.5687,2.39519,44.7823,4.12124,77.0198,2.25002,42.0754,3.25383,60.8096,7.17144,136.418,3.39131,63.6121,
2.26422,42.3338,3.36816,64.2645,2.14567,40.1095,3.2771,62.4788,3.19851,60.966,2.25317,42.1132,3.0685,58.3757,3.28776,61.4282,2.12296,39.687,2.24202,41.9247,8.27213,154.537,2.22186,41.5352,4.58189,86.1544,2.57665,48.5167,2.15205,40.2351,
2.31997,43.3759,4.24516,79.3395,4.20464,81.1415,6.14755,117.398,2.14082,40.0138,2.12161,39.6514,3.09516,58.7839,3.13799,59.8323,3.34355,63.8395,2.35706,44.0408,2.28453,42.6969,2.23693,41.8005,3.07078,58.1103,3.15701,58.9849,2.13154,39.8321,
