0.0168521,0.0347311,0.0154521,0.0319793,0.0122321,0.0256501,0.0172721,0.0355567,0.0132521,0.027655,0.00720625,0.0157713,0.0117521,0.0247066,0.0075121,0.0163724,0.0130721,0.0273234,0.0090721,0.0194388,0.00774625,0.0168327,0.0128521,0.0268687,0.0116921,0.0245886,0.0116641,0.0245558,0.0144321,0.0299744,
1.10574,3.26604,1.11114,3.28119,1.06515,3.14528,1.13763,3.36097,1.13408,3.34987,1.04946,3.10007,1.06091,3.13361,1.06715,3.1534,1.1531,3.40662,1.05055,3.10315,1.03132,3.04549,1.10069,3.2526,1.09833,3.24504,1.07852,3.18517,1.1054,3.26452,
2.16709,8.53039,3.10151,12.5634,3.03601,11.9482,2.06592,8.13335,2.0767,8.17461,2.23414,8.79591,2.15418,8.48239,2.14016,8.42649,2.12704,8.37354,3.17009,12.8327,2.10103,8.27292,2.14894,8.46049,2.19877,8.65496,2.16359,8.51947,2.08416,8.20616,
2.25302,11.0953,2.1609,10.6422,2.21979,10.9248,2.23066,10.9833,3.24177,16.3675,2.21073,10.8826,2.12651,10.4678,2.21209,10.887,2.25659,11.1036,2.29478,11.2979,2.2828,11.2372,3.17484,16.028,2.18317,10.7481,2.13372,10.5059,3.27396,16.4915,
4.28476,26.1927,3.32425,20.0989,2.37959,14.0633,2.17678,12.8628,2.39722,14.1586,3.30857,19.9961,2.26869,13.4128,3.23773,19.5744,3.20412,19.4018,3.27364,19.8122,4.28785,26.2345,3.24218,19.6067,2.24054,13.2446,2.29535,13.562,3.20165,19.3542,
3.37614,23.7828,2.36834,16.3353,3.61994,25.4578,2.36882,16.3349,2.35437,16.2351,3.4286,24.1559,2.5064,17.2828,3.29299,23.2059,2.35238,16.2244,2.41117,16.6304,2.23359,15.4054,3.40104,23.9525,4.28319,30.5269,2.3641,16.3014,3.26014,22.9868,
2.43125,19.1656,2.38238,18.7875,2.36764,18.6662,3.25462,26.2399,2.67273,21.0691,2.55323,20.128,2.38173,18.7845,3.39163,27.2975,4.34661,35.4369,2.36379,18.6324,2.40152,18.9401,3.32492,26.7685,2.42658,19.1231,2.36668,18.6537,2.574,20.286,
6.37032,58.6622,4.55585,41.6158,3.43413,31.0766,3.46752,31.3557,3.42783,31.0121,3.44407,31.1409,4.45399,40.6982,2.52203,22.3715,4.48549,41.0042,4.2401,38.7779,2.31203,20.509,2.46634,21.8681,2.61577,23.2063,2.43921,21.6432,2.68141,23.7724,
