1.00191,6.37902,0.00220728,0.0138053,0.00296001,0.0188051,1.00231,6.39473,0.0028906,0.0172929,1.00069,6.34249,0.0015306,0.00927321,1.00119,6.38783,0.0084483,0.0532893,0.000670601,0.00420196,0.0037506,0.0224105,0.00221551,0.0140879,0.0124317,0.0783904,0.00853513,0.0533162,0.00947609,0.0599679,
1.00217,6.35542,0.00847791,0.053264,0.0078706,0.046659,0.00503131,0.031837,3.00181,19.06,1.00093,6.34791,1.00255,6.3796,0.00743958,0.0453882,0.0025906,0.0155238,1.0033,6.38596,0.00705773,0.0440718,1.00135,6.34747,1.00275,6.39284,0.00600712,0.0366475,0.0054306,0.033093,
0.00687901,0.043714,0.00267731,0.016811,20,117.948,1.00258,6.38301,0.00871499,0.0549789,0.00310702,0.0193449,0.00877961,0.0531222,0.00646885,0.0397812,0.00770057,0.0479975,0.0015106,0.00915528,1.001,6.34413,0.0036153,0.0229964,1.00231,6.3557,0.0096506,0.0572017,0.00414685,0.026458,
0.00985271,0.0622351,0.00623685,0.0385436,0.00078475,0.00487508,20,126.93,2.00887,12.7677,2.00191,12.6898,0.00776364,0.049276,1.00167,6.38832,1.00168,6.42481,0.0016906,0.0102631,0.0027106,0.0162314,0.0026306,0.0157597,0.00518686,0.0329179,0.0016106,0.00974496,0.0109051,0.0687217,
1.00195,6.39678,0.00908699,0.0578179,0.00612391,0.0379527,0.00761257,0.0469035,0.0108213,0.0678293,1.00201,6.42988,0.00723729,0.0459483,0.00658047,0.041748,0.00377241,0.0239228,0.00283893,0.0179276,0.00875903,0.0533279,0.0106709,0.067995,20,126.883,0.0058306,0.034676,0.0143757,0.0913574,
0.00821215,0.0505982,0.00999659,0.0630975,0.00971879,0.0604616,0.00809191,0.0497212,0.00433961,0.0269404,0.0019106,0.011514,0.00999903,0.0617431,2.00148,12.6903,1.00226,6.41454,0.00080475,0.00499301,0.00412609,0.0263356,0.00252546,0.0160791,0.0016106,0.00974496,0.0046706,0.0277892,0.0084306,0.0499612,
0.0085906,0.0509512,0.00239514,0.0153107,0.00780386,0.0478591,0.0056106,0.0333787,0.0117233,0.0742449,0.00997952,0.0639179,0.00681873,0.0429142,0.0107467,0.0678314,0.000670601,0.00420196,0.0066306,0.0393933,0.00088475,0.00546476,0.0111136,0.0691369,0.00278553,0.0176127,2.00237,12.6996,0.00092475,0.00570063,
2.00197,12.8334,0.0036706,0.0219388,0.00086475,0.00534682,0.0115556,0.0700241,0.0147139,0.0922095,0.00403116,0.0248409,1.00349,6.36051,0.00335553,0.021259,0.00687841,0.0419134,0.0099942,0.061498,0.00705139,0.0452396,0.0037506,0.0223641,0.00171937,0.0105519,0.00937257,0.0585396,0.00400602,0.02523,
2.00304,12.6955,0.00255801,0.0161075,0.00993499,0.0612084,0.00420717,0.026323,0.0073317,0.0461027,1.00207,6.42137,0.0018306,0.0110423,0.00200861,0.0121384,0.00078475,0.00487508,0.0066906,0.0397471,0.00741355,0.0466605,0.00077275,0.00484631,0.00885674,0.0549041,0.0079906,0.0473667,0.0105228,0.0667943,
0.0016106,0.00974496,0.0048306,0.0287327,0.00173861,0.0110701,0.0037106,0.0221282,1.00182,6.39259,0.00660868,0.0407406,20,126.902,0.00974524,0.0600831,0.0128276,0.0802353,0.011776,0.0728776,1.00162,6.34705,0.0165004,0.105498,0.00066475,0.00416746,0.00983904,0.0613835,0.0016506,0.00998083,
2.00343,12.705,0.0023391,0.0142043,0.00233602,0.0148449,0.010188,0.0634877,0.0080391,0.0478164,0.0029991,0.0180962,0.00601576,0.0378707,3.00371,19.1257,0.00529823,0.0331259,1.00277,6.43569,1.00572,6.45138,0.0040191,0.024111,0.0030991,0.0186859,0.00142125,0.00883396,0.0105632,0.0634343,
0.00497759,0.0310295,0.012784,0.081267,0.0028391,0.0171527,1.00256,6.42369,1.00121,6.38156,0.00663254,0.0415288,0.0121575,0.0762582,0.00783882,0.0487381,0.00866923,0.05502,2.00301,12.7012,2.00272,12.6972,1.00284,6.36014,2.00303,12.7345,0.00958539,0.0603272,0.0018391,0.0112559,
0.00866334,0.0543994,0.00854377,0.0535956,0.00155043,0.00967527,0.0031591,0.0190397,0.00865211,0.051431,1.0021,6.34977,0.010361,0.064849,1.00249,6.38891,0.00587126,0.0359766,1.00188,6.35283,0.0090191,0.0536415,0.0060191,0.0359046,0.00396715,0.0242533,2.00593,12.7125,0.00113325,0.00709368,
0.00933202,0.0565872,3.00882,19.0791,1.00279,6.44743,0.0125746,0.0793767,0.0117879,0.0746581,0.00910728,0.0560579,0.0104893,0.0654231,1.00411,6.40901,0.00445579,0.0282395,0.00856217,0.0540881,0.00333815,0.020184,0.010717,0.0672284,0.0106906,0.067769,0.00762223,0.0475641,0.00837061,0.0531688,
2.00405,12.7741,0.00628811,0.039103,0.0115242,0.071437,0.0031391,0.0189218,0.0111349,0.070481,0.00726105,0.0462519,0.0074004,0.0469521,1.00158,6.37924,0.00626621,0.0387918,0.0019591,0.01201,0.0112493,0.0711227,0.00655585,0.0411541,0.00119325,0.00744749,0.0162962,0.101219,1.00289,6.42919,
0.0104126,0.0660903,0.00704857,0.0450455,1.00231,6.35166,0.0067791,0.0424705,0.0103526,0.065837,0.00107325,0.00673988,0.00806017,0.0505155,0.00921573,0.0569605,0.0104571,0.0649842,0.00415205,0.0264931,0.0114123,0.0708945,0.00930728,0.0585446,1.00255,6.3586,0.00416111,0.0259739,20,126.886,
0.00407193,0.0255255,0.0019591,0.0119636,0.0040191,0.024111,0.0050791,0.0303616,0.00245835,0.0149495,0.0115222,0.0712161,0.0030191,0.0182142,0.0123513,0.0757776,0.00580922,0.0365878,1.00239,6.37704,0.0105603,0.066291,1.0065,6.41116,0.00674239,0.0427492,0.0078791,0.0469191,0.0119124,0.0750821,
0.0089191,0.0530053,0.0127186,0.0804872,0.00664118,0.0411849,0.0117783,0.0744217,0.00445814,0.0267883,1.00503,6.36972,0.0039194,0.0244625,0.0058582,0.0372038,1.0025,6.35546,0.00111325,0.00697575,0.006964,0.0435988,0.00127325,0.00791924,0.00099325,0.00626813,1.00281,6.39668,1.33685,8.48759,
0.0127236,0.0807541,0.0104171,0.0658881,0.00131812,0.00822585,0.00914206,0.05682,0.0197181,0.122147,0.00099325,0.00626813,0.0100391,0.0596098,0.00428867,0.0268036,0.0021591,0.0131429,0.00954209,0.0587218,2.00329,12.6988,1.00236,6.3915,0.0070872,0.0431423,0.0105384,0.0663854,0.00848471,0.0537783,
0.00111325,0.00697575,0.00766327,0.0482354,0.00874327,0.0549171,0.00160745,0.0101751,0.0076729,0.0483878,0.0156872,0.0990784,20,126.906,0.0021791,0.0132609,0.00835823,0.0524786,0.00109325,0.00685781,0.0020991,0.0127891,0.00760794,0.0480123,0.0039391,0.0236392,0.00945031,0.059208,20,126.889,
0.0086476,0.0515679,0.009337,0.0574089,1.00287,6.3592,0.011232,0.0695041,0.00130175,0.00825086,0.0109641,0.0668654,0.00766371,0.0486564,1.00834,6.3875,0.00965903,0.0608896,0.011844,0.0746293,1.005,6.37614,0.0024796,0.0152428,0.0022076,0.0135925,0.00925614,0.0583857,0.0166556,0.103825,
0.0141661,0.090247,0.00697185,0.0440979,0.0100138,0.0628114,0.00252615,0.0160832,0.0026476,0.0161871,0.00866103,0.0542265,0.00710003,0.0440823,1.00372,6.4366,0.0031676,0.0192534,1.07623,6.82171,2.00365,12.7023,2.00433,12.7089,0.00544152,0.0343024,0.0106527,0.0672796,0.00158175,0.00990197,
0.00497899,0.031661,1.00597,6.45622,0.0129779,0.0827439,0.00347037,0.0213239,0.0077561,0.0464745,0.00835951,0.0533738,0.00866705,0.0547066,0.00586234,0.0367375,0.0143137,0.0904573,0.00597631,0.0383489,0.0032042,0.019918,0.0108884,0.0670075,0.0036961,0.0225334,0.0101688,0.064384,0.00569685,0.0343779,
0.0133599,0.0830333,0.0080281,0.0481248,0.00171025,0.0108233,0.0176041,0.110117,1.00207,6.35226,3.00649,19.0691,0.00794527,0.0510013,0.0040041,0.0243917,1.00343,6.36393,0.00448882,0.0283109,2.00478,12.7118,0.0115885,0.0724683,0.0118663,0.0740629,0.0141912,0.0886769,0.0161507,0.101764,
0.00652013,0.0414342,0.0077561,0.0464744,0.0118222,0.0741676,0.0027761,0.0171084,0.00197025,0.0123564,0.0127608,0.0807657,0.00981615,0.062196,0.0045961,0.0278406,0.0028961,0.0178624,1.00492,6.37386,0.011748,0.0753882,0.0109048,0.0683924,0.00799743,0.0496548,0.00530477,0.0323046,1.00563,6.3756,
0.0148529,0.0917046,0.00951534,0.0593982,0.00991443,0.0624803,0.00836787,0.0510634,0.0070046,0.0422066,0.0142586,0.0872654,0.0031846,0.0196808,0.0132249,0.0833918,20,117.948,1.00383,6.35736,0.0189792,0.118745,0.010035,0.0636795,0.00611567,0.0370112,0.0122819,0.0784265,0.00869825,0.0547268,
0.00205875,0.0130419,0.0142871,0.0892322,0.00459261,0.0282687,0.0138728,0.0880273,0.00556461,0.0338368,1.00365,6.36,1.00453,6.37134,1.00334,6.3811,0.0138949,0.0854799,0.00285493,0.0180639,0.0082646,0.0496366,0.0041566,0.0254589,0.0149984,0.092835,0.0050046,0.030413,0.0041646,0.0254597,
0.0472717,0.300257,0.0055611,0.0339001,0.0167557,0.102797,0.0137061,0.0872805,0.0056331,0.0342827,0.0163226,0.101369,0.0085811,0.0517549,0.0074075,0.0454023,0.0095153,0.0576239,0.00894304,0.0560151,0.00729328,0.044404,0.00877608,0.0541268,0.00988346,0.0629072,0.0166763,0.104303,0.0104131,0.0624695,
0.0135905,0.085926,1.00727,6.41222,1.00735,6.45486,0.00837511,0.0519845,0.00887864,0.0539302,0.0141517,0.0899928,0.00271525,0.0171187,0.00438984,0.0274465,1.00825,6.43168,0.0101153,0.0642281,0.0102536,0.0652072,1.00879,6.39755,1.00564,6.37175,0.0142468,0.0890816,0.00493051,0.0315698,
0.0141507,0.0883841,20,117.948,0.0053731,0.0327495,0.0164576,0.104616,1.00784,6.38951,0.00497191,0.0308325,20,126.83,0.0154747,0.0965127,1.00694,6.38888,0.0147202,0.092185,1.00499,6.37224,0.0153768,0.0953088,0.0134636,0.0853688,1.00624,6.37354,0.00606228,0.0384537,
0.0106243,0.064612,0.0130572,0.0804306,1.00588,6.37752,0.00590698,0.0366736,0.0142251,0.0888778,0.0035816,0.022349,0.0157225,0.0971628,0.00643058,0.0407469,0.0142055,0.0879464,20,117.948,0.013195,0.0822713,0.012711,0.0805536,0.00308379,0.0196986,0.0118893,0.076205,0.0145237,0.0908044,
0.0105356,0.0660959,0.0054696,0.0335241,0.0045016,0.027774,0.0185253,0.11851,0.0132159,0.0831071,0.011866,0.0744645,0.013594,0.0855589,0.0094116,0.05686,0.0111119,0.0698661,0.0137453,0.087194,0.0102779,0.0643689,0.0057416,0.0350861,0.0168073,0.104846,0.00418697,0.0268161,0.009599,0.0596959,
0.0190112,0.121195,0.0113423,0.0708063,0.0114739,0.073095,0.0138331,0.0856603,0.016365,0.103447,0.0145097,0.0914868,0.0058429,0.0374031,0.00956374,0.0603651,0.0109297,0.0686274,0.0121245,0.0761428,0.0041301,0.0257469,3.00693,19.0668,20,117.948,0.0136957,0.0869387,0.00350425,0.0220564,
0.0262019,0.167179,0.0040301,0.0251573,1.01082,6.41056,0.0122901,0.0739114,0.00944744,0.0577167,0.0147493,0.0930725,0.0101474,0.0640101,0.0153341,0.0975025,0.0158844,0.099357,0.00690663,0.0441222,0.0123652,0.0776589,0.0131021,0.0834761,0.0201324,0.127172,0.00532226,0.0334709,0.0176987,0.111832,
0.021473,0.13522,0.00943157,0.0591863,0.0177136,0.111783,20,117.948,0.00519524,0.0326401,0.00322425,0.0204053,0.00643652,0.0412307,2.00966,12.8063,0.0252352,0.160527,0.0041901,0.0261007,0.0203968,0.128663,1.00988,6.40345,0.0123904,0.0781525,0.0121137,0.0771259,1.0074,6.42606,
0.0127586,0.0767912,0.00912702,0.0586854,20,117.948,0.0066786,0.0409385,1.00966,6.40467,0.00701953,0.044589,0.0030786,0.01971,0.0126737,0.0813237,0.00836365,0.0527206,0.00565698,0.0363443,0.00818576,0.0515832,0.00978714,0.0623767,3.00878,19.078,0.0132634,0.0843543,0.0159086,0.100383,
