0.0218829,0.112103,0.0339169,0.176297,0.0324729,0.167662,0.0269524,0.139305,0.0209739,0.109621,0.0195224,0.101272,0.0157274,0.0807913,0.0161234,0.0843824,0.0254114,0.132199,0.0257694,0.133203,1.01636,5.35648,1.02096,5.38317,0.0215819,0.113224,1.01398,5.33219,0.0251719,0.130434,0.0243639,0.127357,0.0169215,0.0892494,2.01988,10.6171,0.0198004,0.103549,1.03008,5.43273,0.013991,0.0734973,1.02264,5.39266,0.0351719,0.183397,0.0278599,0.145905,1.01463,5.33763,0.0358754,0.187771,0.0275619,0.142757,0.0207219,0.107178,0.0398589,0.206136,1.02275,5.39297,
0.0225489,0.115681,0.0343299,0.178479,0.0330259,0.170532,0.0282844,0.146461,0.0214269,0.111999,0.0198554,0.103061,0.0170599,0.0879498,0.0164564,0.0861714,0.0257444,0.133988,0.0275344,0.14264,1.01677,5.35866,1.02147,5.38585,0.0242014,0.126872,1.01448,5.33476,0.0256649,0.133009,0.0248169,0.129736,0.0177275,0.0935154,2.021,10.623,0.0205864,0.107716,1.0306,5.4354,0.01513,0.0795523,1.02295,5.39435,0.0355449,0.185383,0.0287059,0.150368,1.01604,5.34518,0.0371884,0.194834,0.0279549,0.144841,0.0210749,0.109066,0.0401719,0.207827,1.02356,5.39724,
0.0229819,0.117961,0.0347229,0.180563,0.0335389,0.173206,0.0294234,0.152516,0.0218199,0.114083,0.0201684,0.104751,0.0177659,0.0917243,0.0169494,0.0887466,0.0262374,0.136563,0.0280274,0.145215,1.01711,5.36045,1.02205,5.38881,0.0247344,0.129644,1.01479,5.33645,0.0265109,0.137472,0.0251899,0.131721,0.0180605,0.0953044,2.02169,10.6267,0.0210194,0.109997,1.03091,5.43709,0.015623,0.0821275,1.02432,5.4017,0.0358979,0.18727,0.0294119,0.154142,1.01641,5.34717,0.0383079,0.200793,0.0283879,0.147121,0.0225069,0.116713,0.0406049,0.210107,1.02716,5.41615,
0.0245679,0.126366,0.0350959,0.182549,0.0359709,0.186073,0.0311504,0.161617,0.0260934,0.136322,0.0208944,0.108624,0.0181789,0.0939064,0.0174224,0.0912236,0.0290639,0.151521,0.0284404,0.147397,1.01815,5.36602,1.02244,5.3909,0.0252674,0.132416,1.0153,5.33913,0.0270039,0.140047,0.0277034,0.14484,0.0185135,0.097683,2.0221,10.6289,0.0213324,0.111688,1.0326,5.44588,0.016176,0.0849976,1.02636,5.41263,0.0370769,0.193521,0.0298049,0.156226,1.01681,5.34925,0.0399939,0.209841,0.0312359,0.162185,0.0228199,0.118404,0.0456974,0.236829,1.03018,5.43209,
0.0284459,0.146648,0.0389809,0.203166,0.0386764,0.200436,0.0314634,0.163308,0.0264264,0.138111,0.0233404,0.121254,0.0187719,0.0969731,0.0178554,0.093504,0.0309904,0.161603,0.0288734,0.149678,1.01972,5.37421,1.0248,5.40326,0.0258404,0.135384,1.01763,5.35117,0.0307224,0.159541,0.0294294,0.153932,0.0221445,0.1169,2.02269,10.632,0.0258979,0.135501,1.03589,5.46309,0.016589,0.0871797,1.02681,5.41501,0.0375499,0.195998,0.0306709,0.160787,1.01718,5.35124,0.0403269,0.21163,0.0349079,0.181612,0.0238459,0.123751,0.0460904,0.238913,1.03091,5.43596,
0.0296989,0.153263,0.0407264,0.212507,0.0393224,0.203916,0.0328354,0.170661,0.0302174,0.158114,0.0269454,0.140042,0.0193249,0.0998432,0.0210534,0.11044,0.0313434,0.163491,0.0293464,0.152155,1.0209,5.38047,1.02656,5.4127,0.0300854,0.157623,1.02021,5.36449,0.0310354,0.161231,0.0301554,0.157805,0.0224975,0.118787,2.02779,10.6587,0.0263309,0.137781,1.0362,5.46478,0.021612,0.113847,1.02919,5.42773,0.0383759,0.200363,0.0311039,0.163067,1.01894,5.36052,0.0423864,0.222666,0.0369464,0.192545,0.0276054,0.143307,0.0465634,0.24139,1.03159,5.43964,
0.0372159,0.192348,0.0419054,0.218758,0.0409344,0.212448,0.0334084,0.173629,0.0324579,0.169739,0.0274184,0.142519,0.0221909,0.114995,0.0218994,0.114903,0.0331499,0.172978,0.0310324,0.16105,1.02235,5.38822,1.0277,5.41875,0.0308514,0.161692,1.0273,5.40149,0.0323684,0.16824,0.0320414,0.167684,0.0232635,0.122856,2.0281,10.6604,0.0269969,0.141359,1.03693,5.46866,0.022165,0.116717,1.02966,5.43021,0.0387689,0.202447,0.0314369,0.164856,1.02108,5.3718,0.0430524,0.226244,0.0403664,0.210437,0.0318104,0.165357,0.0469764,0.243572,1.03197,5.44163,
0.0378419,0.195729,0.0423184,0.22094,0.0413074,0.214433,0.0339614,0.176499,0.0340109,0.177828,0.0297979,0.154975,0.0230569,0.119556,0.0227454,0.119365,0.0339759,0.177343,0.0346794,0.179896,1.02353,5.39447,1.02916,5.4265,0.0312844,0.163972,1.02807,5.40556,0.0406989,0.21178,0.0361074,0.189042,0.02617,0.138059,2.0288,10.6641,0.0303159,0.15889,1.03769,5.47273,0.022478,0.118408,1.0331,5.44834,0.0413084,0.215702,0.0346034,0.181337,1.02372,5.38565,0.0444049,0.233501,0.0408394,0.212914,0.0334624,0.174086,0.0490549,0.254701,1.03273,5.4457,
0.0473369,0.245306,0.0429114,0.224007,0.0440534,0.228542,0.0345144,0.179369,0.0357974,0.187218,0.0339514,0.17662,0.0257559,0.133587,0.0251984,0.132335,0.0376749,0.196593,0.0354054,0.183769,1.02461,5.40024,1.03076,5.43515,0.0370574,0.19389,1.02925,5.41181,0.0438719,0.228297,0.0372264,0.194999,0.027316,0.143996,2.02961,10.6684,0.0313749,0.164552,1.0398,5.4837,0.023071,0.121475,1.03343,5.45013,0.0441404,0.230534,0.0359094,0.18806,1.02411,5.38773,0.0454639,0.239163,0.0416854,0.217377,0.0348544,0.181537,0.0500939,0.260265,1.03333,5.44876,
0.0480429,0.249081,0.0479964,0.250831,0.0513309,0.26676,0.0371534,0.1931,0.0384624,0.201382,0.0350704,0.182577,0.0266019,0.138049,0.0258644,0.135913,0.0388339,0.202746,0.0372704,0.193697,1.02526,5.40372,1.03163,5.43971,0.0377834,0.197763,1.02964,5.41389,0.0444249,0.231168,0.0375794,0.196886,0.031015,0.163394,2.03136,10.6776,0.0317479,0.166537,1.04127,5.49154,0.026096,0.137408,1.03486,5.45764,0.0446934,0.233404,0.0400339,0.209854,1.02751,5.40565,0.0469359,0.247007,0.0424714,0.221544,0.0351674,0.183227,0.0504869,0.262349,1.03388,5.45163,
0.0484759,0.251361,0.0490624,0.256375,0.0517239,0.268843,0.0399789,0.208053,0.0417689,0.218564,0.0354634,0.184661,0.0294139,0.152783,0.0326894,0.171758,0.0391669,0.204535,0.0383099,0.199263,1.02887,5.42284,1.03212,5.44229,0.0391364,0.204869,1.0307,5.41955,0.0458569,0.238815,0.0396384,0.207767,0.032054,0.168958,2.0332,10.6873,0.0350864,0.184164,1.04274,5.49938,0.026549,0.139787,1.03528,5.45983,0.0471479,0.246382,0.0406069,0.212823,1.03056,5.42144,0.0472689,0.248796,0.0431974,0.225417,0.0355004,0.185016,0.0508199,0.264138,1.03433,5.45401,
0.0491219,0.254841,0.0498684,0.260641,0.0520569,0.270632,0.0411979,0.214501,0.0420819,0.220254,0.0405964,0.211437,0.0302199,0.157049,0.0330424,0.173646,0.0395399,0.206521,0.0389759,0.202841,1.0292,5.42463,1.03253,5.44447,0.0418084,0.218915,1.03123,5.42232,0.0476509,0.248098,0.0405444,0.212525,0.032367,0.170648,2.03723,10.7086,0.0360859,0.189533,1.04326,5.50206,0.0294945,0.155329,1.03579,5.4625,0.0479739,0.250746,0.0443664,0.232378,1.03566,5.44816,0.0477819,0.251469,0.0511839,0.267145,0.0408939,0.212917,0.0525249,0.273279,1.03472,5.4561,
0.0535209,0.27815,0.0506144,0.264612,0.0531964,0.27669,0.0416909,0.217077,0.0425349,0.222633,0.0414024,0.215703,0.0327519,0.170407,0.0338284,0.177813,0.0429934,0.224259,0.0393289,0.204728,1.0302,5.43,1.03307,5.44724,0.0423614,0.221785,1.03304,5.43181,0.0481439,0.250673,0.0438229,0.229856,0.040098,0.211099,2.0377,10.7111,0.0390589,0.205067,1.04371,5.50444,0.0300075,0.158003,1.03819,5.47492,0.0510194,0.26678,0.0464054,0.243161,1.03674,5.45393,0.0483749,0.254536,0.0553294,0.288907,0.0434129,0.226058,0.0532109,0.276956,1.03516,5.45838,
0.0539539,0.28043,0.0514604,0.269074,0.0545884,0.284141,0.0446959,0.232912,0.0431079,0.225601,0.0420484,0.219183,0.0335379,0.174575,0.0346544,0.182178,0.0443464,0.231365,0.0424269,0.221173,1.03093,5.43388,1.03442,5.45435,0.0432474,0.226444,1.03661,5.4506,0.0486369,0.253248,0.0448819,0.235518,0.042636,0.224491,2.03809,10.7131,0.0422574,0.222006,1.04422,5.50711,0.0333055,0.17543,1.03937,5.48117,0.0558184,0.291911,0.0469584,0.246031,1.03756,5.45829,0.0488879,0.257209,0.0564884,0.29506,0.0448249,0.233607,0.0535839,0.278941,1.04098,5.48881,
0.0545999,0.28391,0.0591709,0.309432,0.0553744,0.288308,0.0461479,0.240657,0.0508719,0.266366,0.0459679,0.239521,0.0364439,0.189923,0.0362404,0.190582,0.0493329,0.2571,0.0432729,0.225636,1.03346,5.44721,1.0364,5.46484,0.0464344,0.24303,1.03883,5.46227,0.0506359,0.263834,0.0453749,0.238094,0.043009,0.226476,2.04151,10.7313,0.0430234,0.226075,1.04466,5.50939,0.0340315,0.179303,1.03984,5.48365,0.0565644,0.295882,0.0507644,0.26626,1.03839,5.46265,0.0494209,0.259981,0.0572344,0.299032,0.0463309,0.241326,0.0539769,0.281025,1.04147,5.49139,
0.0638689,0.332842,0.0677734,0.354919,0.0559074,0.29108,0.0465609,0.24284,0.0530324,0.277755,0.0465409,0.242489,0.0379559,0.197964,0.0396514,0.208717,0.0502789,0.262054,0.0467524,0.243807,1.03753,5.46858,1.04314,5.49996,0.0505724,0.26459,1.0424,5.48119,0.0529684,0.276212,0.0508059,0.266627,0.043815,0.230742,2.04302,10.7392,0.0467889,0.24611,1.04521,5.51226,0.0348575,0.183667,1.04042,5.48662,0.0571374,0.29885,0.0511374,0.268246,1.04154,5.47906,0.0520664,0.27405,0.0577874,0.301902,0.0466439,0.243017,0.0547029,0.284898,1.04415,5.50532,
0.0645349,0.33642,0.0718119,0.375995,0.0597654,0.311264,0.0509794,0.265787,0.0534054,0.279741,0.0479339,0.249792,0.0384089,0.200343,0.0406174,0.213769,0.0512849,0.267302,0.0471654,0.245989,1.04309,5.49788,1.04432,5.50621,0.0509454,0.266576,1.04276,5.48308,0.0549474,0.286853,0.0511589,0.268514,0.044521,0.234517,2.04406,10.7448,0.0472419,0.248489,1.04568,5.51474,0.03867,0.203632,1.04073,5.48831,0.0576704,0.301622,0.0515704,0.270526,1.04239,5.48353,0.0529124,0.278512,0.0581204,0.303691,0.0470969,0.245395,0.0558019,0.290756,1.04446,5.50701,
0.0665214,0.346806,0.0733854,0.384194,0.0604514,0.314941,0.0513324,0.267674,0.0538984,0.282316,0.0512124,0.267124,0.0438269,0.228956,0.0427779,0.225001,0.0545369,0.284203,0.0475384,0.247975,1.04525,5.50926,1.04632,5.51669,0.0546579,0.286045,1.04419,5.49073,0.0591729,0.309004,0.0514719,0.270205,0.045247,0.23839,2.04447,10.7469,0.0479279,0.252165,1.04943,5.53455,0.041009,0.215902,1.04118,5.49069,0.0591034,0.309122,0.0554039,0.290446,1.04759,5.5108,0.0554044,0.291674,0.0584334,0.305381,0.0501029,0.261088,0.0566279,0.29512,1.04577,5.51407,
0.0670344,0.349479,0.0737784,0.386278,0.0613174,0.319501,0.0547244,0.285716,0.0543914,0.284891,0.0543379,0.283564,0.0470524,0.245879,0.0529249,0.278091,0.0553029,0.288273,0.0505394,0.263489,1.04617,5.51412,1.04779,5.52453,0.0560499,0.293496,1.04466,5.49321,0.0597259,0.311875,0.0521779,0.273979,0.04576,0.241063,2.04915,10.7713,0.0483209,0.254249,1.04985,5.53673,0.041362,0.217789,1.04516,5.51146,0.0620484,0.324662,0.0576499,0.302103,1.04907,5.51865,0.0580314,0.305207,0.0588464,0.307564,0.0509289,0.265452,0.0570409,0.297303,1.04619,5.51625,
0.0678404,0.353745,0.0740914,0.387969,0.0664954,0.34663,0.0553504,0.289098,0.0549844,0.287958,0.0547109,0.28555,0.0474054,0.247766,0.0534379,0.280765,0.0583484,0.304307,0.0524979,0.274029,1.047,5.51848,1.04831,5.52721,0.0564229,0.295481,1.04545,5.49738,0.0601189,0.313958,0.0584854,0.307273,0.046566,0.245329,2.05071,10.7794,0.0490069,0.257925,1.05234,5.54975,0.042228,0.22235,1.04551,5.51335,0.0624214,0.326647,0.0580229,0.304088,1.05188,5.53325,0.0618914,0.325248,0.0592994,0.309942,0.0537824,0.280242,0.0577069,0.300881,1.0467,5.51893,
0.0682134,0.355731,0.0745244,0.390249,0.0675949,0.352491,0.0560764,0.292971,0.0586864,0.307355,0.0554969,0.289718,0.0477784,0.249752,0.0538509,0.282947,0.0598004,0.312052,0.0536374,0.280087,1.049,5.52922,1.04884,5.52998,0.0575619,0.301536,1.04844,5.51298,0.0642319,0.335104,0.0588184,0.309062,0.0496585,0.261442,2.05173,10.7848,0.0505989,0.266359,1.05331,5.55481,0.04548,0.239251,1.04793,5.52612,0.0663879,0.347521,0.0585959,0.307057,1.05298,5.53912,0.0627774,0.329907,0.0614204,0.321128,0.0578869,0.301938,0.0586729,0.305933,1.04711,5.52111,
0.0708659,0.36969,0.0748974,0.392235,0.0684609,0.357051,0.0601539,0.314686,0.0612589,0.320925,0.0561429,0.293197,0.0482314,0.252131,0.0541839,0.284736,0.0602734,0.314529,0.0556964,0.291121,1.05074,5.53856,1.04943,5.53305,0.0580149,0.303915,1.05056,5.52416,0.0646449,0.337286,0.0597444,0.313918,0.0504845,0.265806,2.05545,10.8043,0.0511719,0.269327,1.0576,5.57715,0.046206,0.243124,1.04971,5.53567,0.0680339,0.35622,0.0632599,0.331511,1.05365,5.54269,0.0670689,0.352378,0.0634599,0.331913,0.0596014,0.310686,0.0605389,0.315713,1.05115,5.54215,
0.0711789,0.371381,0.0752304,0.394024,0.0693269,0.361612,0.0606069,0.317065,0.0629314,0.329754,0.0573759,0.299714,0.0486644,0.254411,0.0569504,0.299399,0.0648119,0.338362,0.0561094,0.293303,1.05106,5.54025,1.04989,5.53543,0.0671639,0.3518,1.05272,5.53553,0.0651979,0.340156,0.0632429,0.332343,0.05551,0.29188,2.05596,10.8069,0.0529179,0.278518,1.06026,5.591,0.048892,0.256938,1.05034,5.53905,0.0683869,0.358108,0.0637929,0.334283,1.05398,5.54448,0.0678549,0.356546,0.0656859,0.343467,0.0599144,0.312376,0.0625779,0.326496,1.05243,5.54878,
0.0740239,0.386443,0.0759964,0.398093,0.0701729,0.366075,0.0614529,0.321528,0.0656039,0.343812,0.0614769,0.320953,0.0523029,0.273512,0.0576564,0.303174,0.0653449,0.341134,0.0572284,0.299259,1.05341,5.55262,1.05044,5.5383,0.0685564,0.359253,1.05348,5.5396,0.0788364,0.411777,0.0635759,0.334132,0.056023,0.294554,2.06044,10.83,0.0548439,0.288593,1.06072,5.59338,0.051864,0.272458,1.05117,5.54341,0.0730794,0.382405,0.0672909,0.352693,1.05651,5.55785,0.0682479,0.35863,0.0681579,0.35653,0.0642914,0.335564,0.0669029,0.34928,1.05276,5.55057,
0.0744769,0.388821,0.0768424,0.402556,0.0732979,0.3825,0.0626319,0.327779,0.0667629,0.349965,0.0643704,0.336096,0.0527759,0.275989,0.0597954,0.314448,0.0657379,0.343218,0.0577214,0.301835,1.05665,5.56977,1.05095,5.54097,0.0689494,0.361337,1.05625,5.55426,0.0792094,0.413762,0.0641489,0.337101,0.060988,0.320483,2.06246,10.8407,0.0569234,0.299574,1.06246,5.60257,0.05257,0.276233,1.05468,5.56204,0.0734324,0.384293,0.0676839,0.354777,1.05805,5.56573,0.0685809,0.360419,0.0684909,0.358319,0.0647044,0.337746,0.0693749,0.362038,1.05343,5.55415,
0.0786969,0.410654,0.0777084,0.407116,0.0737309,0.38478,0.0632049,0.330748,0.0672559,0.35254,0.0659249,0.344045,0.0584394,0.305816,0.0601284,0.316237,0.0701169,0.366263,0.0607464,0.317768,1.05699,5.57156,1.05127,5.54266,0.0692824,0.363126,1.05772,5.5621,0.0799354,0.417635,0.0645419,0.339185,0.061754,0.324552,2.07718,10.9178,0.0600424,0.316122,1.06634,5.62268,0.056241,0.295646,1.05501,5.56383,0.0738454,0.386475,0.0703689,0.36904,1.05918,5.57157,0.0740124,0.388797,0.0731819,0.383055,0.0651174,0.339928,0.0697279,0.363926,1.05482,5.56161,
0.0804919,0.419797,0.0780214,0.408807,0.0761029,0.397352,0.0675024,0.353545,0.0678089,0.355411,0.0669109,0.349195,0.0591854,0.309788,0.0645274,0.339385,0.0709229,0.370529,0.0624599,0.326651,1.05738,5.57364,1.05344,5.55413,0.0699284,0.366606,1.05817,5.56448,0.0807014,0.421705,0.0671689,0.353162,0.0638735,0.33573,2.08152,10.9407,0.0611214,0.321882,1.0684,5.63345,0.056967,0.299519,1.05688,5.57363,0.0757114,0.396255,0.0734079,0.38475,1.05984,5.57515,0.0762114,0.400366,0.0735349,0.384942,0.0704184,0.367517,0.0708469,0.369882,1.05551,5.56528,
0.0812379,0.423768,0.0815744,0.427183,0.0769289,0.401716,0.0683084,0.357811,0.0682619,0.357789,0.0706359,0.368573,0.0595784,0.311871,0.0660609,0.347383,0.0713559,0.37281,0.0638059,0.33357,1.05807,5.57732,1.05402,5.5571,0.0716934,0.376042,1.05852,5.56637,0.0815674,0.426265,0.0679549,0.35733,0.0659735,0.346813,2.08234,10.9451,0.0615744,0.324261,1.06878,5.63544,0.05748,0.302192,1.06232,5.60223,0.0812439,0.425134,0.0740009,0.387817,1.06128,5.5828,0.0768774,0.403944,0.0748609,0.391772,0.0715779,0.373673,0.0711799,0.371671,1.05738,5.57507,
