0.0038306,0.0152419,0.00936761,0.0385503,0.00676267,0.0284746,0.0047706,0.0189372,0.0036706,0.0146129,20,78.63,0.00779879,0.0318991,0.00632279,0.025536,20,78.63,0.0037906,0.0150847,0.00666487,0.0278483,0.00942087,0.0386387,0.0076706,0.0303377,0.0016306,0.00659327,0.0026906,0.0107603,
0.00872691,0.0359873,0.00074475,0.00311081,0.0047906,0.0190159,0.0103115,0.0414144,0.00167617,0.00680672,0.0056106,0.0222394,0.0039906,0.0159052,0.00116475,0.00476192,0.0107697,0.044667,0.00908708,0.0364799,0.0015506,0.00627878,0.0067706,0.0267996,0.0038506,0.0153205,0.0047506,0.0188586,20,78.63,
0.0095906,0.0389431,0.00720756,0.0294539,0.00082475,0.00342531,0.0076706,0.0303377,0.00086475,0.00358256,0.0025306,0.0101314,1.00061,4.26173,0.00983904,0.0420968,0.0076236,0.0325408,0.0025306,0.0101314,0.0068786,0.0277979,0.00770741,0.0322214,0.0100474,0.0407388,0.0036106,0.014377,0.00438401,0.0179912,
0.0046306,0.0183869,0.000510601,0.00219033,0.0049906,0.0198364,0.0025106,0.0100527,0.00291528,0.0124592,0.00806704,0.034405,0.0110508,0.0451673,0.00687083,0.0287349,0.0102794,0.041659,0.00949606,0.039946,20,78.63,20,78.63,2.00096,8.5227,0.0077906,0.0308095,0.0170976,0.0715129,
0.0076906,0.0304163,0.00820367,0.033007,0.0015506,0.00627878,0.0026506,0.0106031,20,78.63,0.0118921,0.0487443,0.00322302,0.0134271,0.00248949,0.0104225,0.0037906,0.0150847,0.00877861,0.0351462,0.0015506,0.00627878,0.00420704,0.0179002,0.0106959,0.043893,0.0071519,0.0299003,0.00640302,0.0259283,
1.00264,4.26941,20,78.63,0.00713102,0.0291366,0.0067506,0.0267553,0.00060475,0.00256045,0.0065306,0.0258562,0.00940264,0.0389036,0.00572707,0.0239362,0.0037506,0.0149617,0.00863093,0.0348076,0.0101267,0.0431066,0.0036906,0.0146915,1.00314,4.27334,0.00465605,0.0199072,0.00054475,0.00232457,
0.00939658,0.039666,0.00868674,0.0361155,0.0069106,0.02735,0.00972874,0.0409718,0.00978288,0.0401386,0.0059306,0.0234974,0.00841238,0.0339484,20,78.63,0.0047306,0.01878,0.0047786,0.0199052,1.00312,4.26898,0.0058506,0.0231829,0.0055906,0.0221608,0.0079561,0.033727,0.00985861,0.039271,
0.0067506,0.0267553,1.00111,4.26668,20,78.63,0.00060475,0.00256045,0.0017306,0.00698639,0.0047306,0.01878,0.00576436,0.0229714,0.0026906,0.0107603,0.00072475,0.00303219,0.0095176,0.0392608,0.0037106,0.0147702,0.0067906,0.0268783,0.00863502,0.0366379,20,78.63,0.0075506,0.0300768,
0.00940524,0.0383354,0.0100301,0.0411545,0.0036906,0.0146915,20,78.63,0.0048906,0.0194433,0.0078506,0.0310797,0.00178764,0.00724493,0.010259,0.0431772,1.00092,4.26292,0.0019106,0.00769401,20,78.63,0.0036506,0.0145343,0.0055106,0.0218463,0.00703191,0.0293681,0.0027106,0.010839,
20,78.63,0.00748453,0.0301799,0.0095906,0.0407573,0.0023946,0.00967345,0.0088898,0.0369138,0.00663997,0.0282507,0.00875302,0.0353219,0.0015906,0.00643602,0.00949781,0.0394249,0.00991861,0.0410792,0.0087506,0.0345834,0.00080475,0.00334669,0.0067706,0.0267996,0.00976804,0.0389493,20,78.63,
