0.0728617,0.0065892,0.0741417,0.00691309,0.0810217,0.00778429,0.0711417,0.00672404,0.0746217,0.0072005,0.0726217,0.00707056,0.0709017,0.00641497,0.0703017,0.0062384,0.0692617,0.00645925,0.0733417,0.0070489,0.0712617,0.0065892,0.0699817,0.00676735,0.0724217,0.00691406,0.0814217,0.00789258,0.0695817,0.00656754,0.0679817,0.00637262,0.0715017,0.00680577,0.0801017,0.00764568,0.0702217,0.00625669,0.0833417,0.00812215,0.0807417,0.00782857,0.0712617,0.00647994,0.0715417,0.00676246,0.0775817,0.00748205,0.0787017,0.00780692,0.0692617,0.00669748,0.0804617,0.00784926,0.0718217,0.00676246,0.0693417,0.00637262,0.0705017,0.0065892,
0.130467,0.014197,0.124707,0.0136329,0.138627,0.0155004,0.127467,0.0139853,0.132867,0.01483,0.126387,0.0139853,0.125627,0.0136546,0.127587,0.0138245,0.125267,0.0137205,0.129347,0.0143968,0.125027,0.0136772,0.124707,0.0138987,0.125227,0.0139371,0.138067,0.0153488,0.123027,0.0136989,0.123667,0.0136772,0.127827,0.0141753,0.134827,0.014907,0.121107,0.0129982,0.137747,0.0153618,0.138667,0.0154364,0.129827,0.0141094,0.126267,0.0140021,0.130067,0.0143535,0.132467,0.0148516,0.123347,0.0137422,0.133267,0.014764,0.124627,0.0137422,0.127907,0.0140021,0.124907,0.0137855,
0.177832,0.020527,0.177832,0.020526,0.193672,0.02274,0.184752,0.0215281,0.185672,0.0217447,0.183032,0.0215281,0.180032,0.0207642,0.181032,0.0209342,0.175512,0.0204404,0.180552,0.0211599,0.177832,0.020592,0.181672,0.0214632,0.182192,0.02135,0.193752,0.0226967,0.179672,0.0211334,0.175832,0.0205703,0.180632,0.0211984,0.188592,0.02193,0.174552,0.0201079,0.187672,0.02193,0.194032,0.022741,0.181672,0.0208942,0.181952,0.0213067,0.185752,0.0216581,0.188472,0.0222428,0.175512,0.0206353,0.188312,0.0218953,0.176792,0.020592,0.182632,0.0211984,0.180272,0.0210684,
0.233517,0.0278316,0.233837,0.0279389,0.250637,0.0302178,0.240117,0.0288111,0.239117,0.0288327,0.238077,0.0287244,0.234117,0.0278739,0.233197,0.0278056,0.229597,0.0275067,0.234637,0.0282696,0.229357,0.0273768,0.233837,0.0282696,0.236917,0.028503,0.248477,0.0297847,0.234077,0.028308,0.224157,0.0269653,0.234717,0.0281781,0.247797,0.0297327,0.230557,0.0274341,0.243997,0.0292779,0.249077,0.0299156,0.237677,0.0282638,0.239557,0.0288278,0.240797,0.0288327,0.244797,0.0296557,0.229597,0.02768,0.244957,0.0293732,0.230557,0.0275284,0.237037,0.0282864,0.234357,0.0281781,
0.290322,0.0352017,0.291922,0.0355689,0.309362,0.0379562,0.298842,0.0365277,0.298802,0.0366144,0.300002,0.0368743,0.299242,0.0365002,0.293522,0.0356956,0.288962,0.03531,0.297842,0.0364411,0.284562,0.0345953,0.291922,0.0358997,0.296282,0.0363279,0.306882,0.037523,0.292482,0.0359164,0.280002,0.0342055,0.296962,0.0364145,0.303322,0.0370595,0.288322,0.0349992,0.303362,0.0370379,0.310682,0.0380438,0.294802,0.0358505,0.299882,0.0368694,0.303682,0.0372424,0.305122,0.037589,0.287682,0.0353966,0.305602,0.037458,0.290242,0.035375,0.301842,0.0368477,0.297562,0.0365228,
0.346647,0.0426796,0.348567,0.0429385,0.360567,0.044611,0.351647,0.0435508,0.353527,0.0439189,0.350887,0.0436374,0.350767,0.0431767,0.349207,0.0430435,0.339847,0.0420515,0.354167,0.0438756,0.335767,0.0413585,0.347607,0.0432259,0.351007,0.0435242,0.360327,0.044611,0.347527,0.0431127,0.336007,0.0415967,0.351367,0.0436108,0.360607,0.0445807,0.344007,0.0422821,0.352967,0.0436061,0.365407,0.0451751,0.348887,0.0429168,0.354607,0.0440657,0.358407,0.0444604,0.359847,0.0448069,0.344007,0.0426579,0.355527,0.0438963,0.343687,0.042528,0.358487,0.0443905,0.351007,0.0434376,
0.402012,0.0498759,0.397212,0.0493335,0.416252,0.0520022,0.408292,0.0509853,0.406652,0.0508337,0.404332,0.0506388,0.403572,0.0501564,0.404252,0.0502614,0.391692,0.048858,0.407932,0.0509203,0.391772,0.0487713,0.398492,0.0499241,0.407972,0.0511104,0.412812,0.0513742,0.404492,0.0505906,0.391052,0.048858,0.404172,0.0505039,0.414372,0.0517337,0.397452,0.0493701,0.406732,0.0506508,0.421092,0.0525446,0.403292,0.0501781,0.411252,0.0515218,0.413132,0.0515051,0.410732,0.0514618,0.398092,0.0498542,0.408332,0.050941,0.391052,0.048663,0.414172,0.0517601,0.405092,0.0505906,
0.455457,0.0568989,0.453857,0.056833,0.474177,0.0595451,0.460457,0.0579217,0.462977,0.0582682,0.461297,0.0581166,0.456057,0.0570279,0.455777,0.0570462,0.444497,0.0556644,0.458497,0.0576402,0.448737,0.0562059,0.454497,0.0573586,0.463017,0.0583066,0.469457,0.058852,0.458897,0.0577436,0.443857,0.0557727,0.460817,0.0579818,0.473897,0.0594931,0.451537,0.0564365,0.464657,0.0582369,0.473577,0.0595027,0.453217,0.0567247,0.461817,0.0581767,0.466257,0.0584848,0.466097,0.058853,0.449937,0.056639,0.463377,0.0580507,0.445457,0.0558377,0.469537,0.0589131,0.457897,0.0576353,
0.514183,0.0646589,0.516423,0.0650045,0.534503,0.0675866,0.522063,0.0659849,0.521383,0.0659199,0.518743,0.0656817,0.516703,0.0650478,0.516103,0.0648712,0.500343,0.0630779,0.519463,0.0655951,0.505863,0.0637276,0.514823,0.0652702,0.520143,0.0657634,0.527543,0.0665254,0.516023,0.0653953,0.504183,0.0636843,0.519223,0.0656118,0.533903,0.0674697,0.507063,0.0637416,0.523703,0.0659753,0.532623,0.0671761,0.511943,0.064398,0.519263,0.0656118,0.527223,0.0665047,0.525783,0.0666996,0.515383,0.0652003,0.523383,0.0659839,0.506103,0.0637926,0.529543,0.0668463,0.519183,0.0655685,
0.571148,0.072245,0.572748,0.0725256,0.590508,0.0748695,0.576148,0.0730946,0.573228,0.0727481,0.573148,0.0728563,0.571748,0.0722441,0.572748,0.0723707,0.555708,0.0703175,0.575468,0.072943,0.557708,0.0705341,0.567948,0.0722932,0.574868,0.073068,0.584188,0.0739599,0.568828,0.0722234,0.559228,0.0709672,0.569468,0.07231,0.589588,0.0747093,0.560508,0.0707647,0.578748,0.0731932,0.586708,0.0744157,0.567308,0.071616,0.571748,0.0725916,0.581948,0.0737226,0.576348,0.0733112,0.570108,0.0724833,0.577468,0.0730503,0.558908,0.0706424,0.586188,0.0742375,0.572948,0.0726349,
