1.09424,0.140871,1.10992,0.143209,1.1248,0.145076,1.10212,0.142197,1.10432,0.142608,1.09304,0.141071,1.09612,0.141108,1.09456,0.140953,1.08904,0.140546,1.1008,0.142154,1.08816,0.140308,1.08944,0.140811,1.09732,0.141716,1.1156,0.14382,1.0948,0.141326,1.09544,0.141412,1.10536,0.14269,1.1162,0.144028,1.066,0.13716,1.1044,0.142361,1.11396,0.143626,1.08624,0.13983,1.10636,0.142842,1.11496,0.143821,1.10712,0.143042,1.09864,0.141997,1.09736,0.141481,1.09032,0.140633,1.11344,0.143578,1.09828,0.141737,
7.02046,1.38882,7.12199,1.40876,6.78634,1.34251,7.55046,1.49414,6.89104,1.3634,7.23925,1.43233,7.35911,1.45715,6.95995,1.37693,7.09625,1.40429,7.47655,1.4792,6.93829,1.37343,6.8396,1.35295,6.87284,1.35953,6.87953,1.36159,13.0246,2.57919,6.96025,1.37727,6.83402,1.35159,7.04465,1.39343,7.56416,1.49688,7.73447,1.53053,6.97028,1.37908,6.926,1.37046,7.71496,1.52741,6.9061,1.36557,6.58055,1.30164,6.79781,1.34433,7.50958,1.48569,7.17748,1.41956,6.89581,1.36387,6.98366,1.38154,
8.16349,2.16454,8.01914,2.12572,8.18984,2.17207,9.05364,2.40196,8.9176,2.36544,8.65399,2.29506,8.34983,2.21566,7.74609,2.05445,8.61373,2.28501,8.00631,2.12218,8.00663,2.12318,8.41312,2.23157,7.98961,2.11905,8.25725,2.18964,8.35562,2.21595,8.09658,2.14702,10.8131,2.87101,8.25396,2.18866,7.83329,2.07697,8.61518,2.28457,8.30771,2.2037,26.4752,7.03596,7.88109,2.09025,8.40199,2.22988,9.04244,2.39908,8.34864,2.21436,8.23911,2.18493,8.14535,2.1597,8.49283,2.86324,7.75044,2.05564,
8.77364,3.52544,8.44842,3.41813,8.48056,3.42811,8.70179,3.50118,9.29717,3.70042,9.83946,3.88178,8.99264,3.59881,9.28529,3.69681,9.46605,3.75684,8.41879,3.4071,8.73463,3.51172,8.84445,3.54853,8.8484,3.54976,8.61837,3.47298,8.67997,3.4936,9.45616,3.7519,8.73312,3.51083,9.6802,3.82864,8.85136,3.55068,8.80619,3.53613,9.64776,3.81721,9.00256,3.60142,8.90426,3.56877,8.22391,3.34072,9.5305,3.77793,8.18173,3.32682,9.06318,3.62176,8.63774,3.4804,8.80295,3.53599,8.58298,3.46123,
9.54871,5.03397,9.63995,5.0695,9.04119,4.82955,9.3437,4.95159,11.1977,5.69301,9.20808,4.89582,13.3534,6.56212,9.23642,4.90759,9.45432,4.99456,8.83822,4.74796,9.65191,5.07317,9.6673,5.08003,9.76575,5.12062,11.0414,5.63239,9.85777,5.15873,12.3638,6.16446,9.3217,4.9424,11.2232,5.70834,9.11623,4.86024,9.00749,4.81668,8.76208,4.71886,9.47552,5.00306,11.3659,5.76326,14.2024,6.90211,9.38672,4.96755,12.1292,6.06969,9.48343,5.0073,9.20264,4.89525,9.50141,5.01468,9.18606,4.88863,
9.72048,6.36324,9.55194,6.28547,9.77494,6.38839,9.2203,6.12982,9.83054,6.41483,12.5999,7.71188,10.1573,6.5677,9.41543,6.22203,9.59931,6.30578,10.0654,6.52438,10.9626,6.9447,9.64078,6.32746,10.2,6.58818,10.3822,6.67393,9.53722,6.27744,9.4912,6.25673,9.95953,6.47667,12.8972,7.85366,10.0585,6.52102,9.70007,6.35307,9.3336,6.85781,11.8559,7.36622,9.96538,6.4792,9.78632,6.39477,10.4293,6.69614,9.24196,6.13685,9.57194,6.29302,10.57,6.76304,10.5656,6.75774,11.6407,7.26173,
9.79815,7.73101,9.4157,7.5272,10.2465,7.97075,9.97463,7.826,9.66532,7.66154,10.148,7.92077,9.57653,7.61326,11.9377,8.88106,9.84273,7.75555,9.92519,7.80007,10.0964,7.89174,9.97933,7.82791,9.64235,7.6503,13.0094,9.45326,9.57693,7.61429,9.84112,7.75354,9.62925,7.6405,15.2013,10.628,9.92663,7.80157,11.0383,8.39777,9.49963,7.57199,10.4185,8.06569,12.7247,9.30064,15.1711,10.6188,10.9513,8.34981,10.6092,8.16899,10.2752,7.98949,10.8513,8.29697,9.83412,7.75192,9.35103,7.49136,
9.83704,9.08747,10.0468,9.21478,10.3311,9.3866,9.59745,8.94323,9.52689,8.90135,9.75665,9.0381,9.85738,9.10107,10.2922,9.36313,10.5592,9.52552,10.1514,9.27894,20.4833,15.5204,10.0774,9.23427,10.0273,9.20457,9.54244,8.9103,10.1851,9.29883,9.68833,8.9962,9.74893,9.03479,14.0521,11.6358,11.2494,9.94147,9.76438,9.04321,10.9163,9.73916,9.60637,8.94786,13.077,11.0484,9.73871,9.02811,11.0762,9.83512,10.2451,9.33245,9.8738,9.11109,13.2046,11.1248,9.66932,8.98812,9.64046,8.96799,
