0.0095906,0.0189698,0.0085906,0.0170042,0.0057106,0.0113433,0.0098106,0.0194023,0.0066906,0.0132696,0.00084475,0.00177898,0.0046906,0.00933839,0.0014906,0.00304847,0.0066306,0.0131739,0.0019106,0.00387402,0.00100475,0.00209348,0.0058906,0.0116971,0.0045706,0.00910251,0.0046906,0.00933839,0.0066706,0.0132303,
0.0018306,0.00371677,0.0076306,0.0151173,0.0085506,0.0169256,0.0066506,0.013191,0.0078906,0.0156283,0.0095906,0.0189698,0.0046306,0.00922045,0.0066906,0.0132696,0.0084906,0.0168077,0.00070475,0.0015038,0.0077306,0.0153138,0.0075306,0.0149207,0.0065306,0.0129551,0.0095306,0.0188519,0.0046506,0.00928199,
0.0048706,0.00969219,0.0014906,0.00304847,0.0077306,0.0153138,0.0016306,0.00332365,0.0088106,0.0174367,0.0036906,0.00737279,0.0087506,0.0173187,0.0016706,0.00340227,0.0067306,0.0133482,0.00090475,0.00189692,0.00106475,0.00221141,0.00078475,0.00166105,0.0076306,0.0151173,0.0016706,0.00340227,0.0029106,0.00583962,
0.0014906,0.00304847,0.0047506,0.00945632,0.0067306,0.0133482,0.0016106,0.00328434,0.0058706,0.0116578,0.0015906,0.00324503,0.0068106,0.0135055,0.0015106,0.00308778,0.0056706,0.0112647,0.0055906,0.0111074,0.0097306,0.019245,0.00096475,0.00201485,0.0078106,0.0154711,0.0085306,0.0168863,0.0035106,0.00701898,
0.0046306,0.00922045,0.0029706,0.00597978,0.0067506,0.0133875,0.00044475,0.000992741,0.0066306,0.0131517,0.0066506,0.013191,0.0066506,0.013191,0.0056106,0.0111467,0.0056506,0.0112254,0.0026106,0.00524994,0.0085306,0.0168863,0.0088106,0.0174367,0.0037106,0.0074121,0.0085106,0.0168692,0.00078475,0.00166105,
0.00070475,0.0015038,0.0077506,0.0153531,0.0038906,0.00778813,0.00078475,0.00166105,0.0036306,0.00725485,0.0034906,0.00697967,0.0099106,0.0195988,0.0086506,0.0171222,0.0056906,0.011304,0.0045906,0.00914183,0.0077106,0.0152745,0.0027106,0.0054465,0.0025706,0.00517131,0.0016906,0.00344159,0.0058106,0.0115399,
0.0087706,0.017358,0.00080475,0.00170036,0.0076306,0.0151173,0.0059106,0.0117364,0.0024906,0.00501407,0.000690601,0.00147599,0.0035106,0.00701898,0.0065306,0.0129551,0.00094475,0.00197554,0.0037506,0.00749072,0.0075906,0.0150386,0.0097106,0.0192279,0.0085906,0.0170042,0.0057506,0.0114219,0.0087706,0.017358,
0.00052475,0.00114999,0.0025906,0.00521063,0.0077306,0.0153138,0.0065706,0.0130337,0.0079906,0.0158249,0.00086475,0.00181829,0.00064475,0.00138586,0.0045706,0.00910251,0.0035106,0.00701898,0.0016906,0.00344159,0.0016906,0.00344159,0.0077306,0.0153138,0.0047506,0.00945632,0.0015106,0.00308778,0.0065106,0.012938,
0.0035906,0.00717623,0.00080475,0.00170036,0.0065306,0.0129551,0.0067306,0.0133704,0.0037306,0.00745141,0.0085706,0.0169649,0.0039706,0.00792315,0.0019506,0.00395264,0.0086506,0.0171222,0.00080475,0.00170036,0.0057506,0.0114219,0.0096706,0.0191493,0.0027706,0.00556443,0.0067706,0.0134268,0.0018306,0.00371677,
0.0058106,0.0115399,0.0019306,0.00391333,0.0066706,0.0132303,0.0085706,0.0169649,0.0087906,0.0173973,0.0025106,0.00505338,0.0027306,0.00548581,0.0038706,0.00772659,0.0015706,0.00320571,0.0016906,0.00344159,0.0076906,0.0152352,0.0017506,0.00355952,0.0096706,0.0191271,0.0057706,0.0114612,0.0016706,0.00340227,
0.0011591,0.00247519,0.0081191,0.0161558,0.0041391,0.00833268,0.0099991,0.0198511,0.0101391,0.0201263,0.0080391,0.0159985,0.0042591,0.00856855,0.0020791,0.00428354,0.0031391,0.00636708,0.0089791,0.0178462,0.0043791,0.00880442,0.0091791,0.0182393,0.0039791,0.00801818,0.0024391,0.00499116,0.0092191,0.0183179,
